_time,cloudCover,humidity,precipitationIntensity,solarGHI,temperature,temperatureApparent,windSpeed
2022-08-05T10:45:00Z,20,38,0,582.57,27.75,27.38,1.97
2022-08-05T11:00:00Z,23.5,37,0,559.01,27.97,27.505,2.05
2022-08-05T11:15:00Z,27,36,0,535.45,28.19,27.63,2.13
2022-08-05T11:30:00Z,27.25,34.75,0,539.2825,28.44,27.755,2.02
2022-08-05T11:45:00Z,27.5,33.5,0,543.115,28.69,27.88,1.91
2022-08-05T12:00:00Z,27.75,32.25,0,546.9475,28.94,28.005,1.7999999999999998
2022-08-05T12:15:00Z,28,31,0,550.78,29.19,28.13,1.69
2022-08-05T12:30:00Z,27.5,31.5,0,544.9575,29.3,28.255,1.6749999999999998
2022-08-05T12:45:00Z,27,32,0,539.135,29.41,28.38,1.66
2022-08-05T13:00:00Z,26.5,32.5,0,533.3125,29.52,28.505,1.6449999999999998
2022-08-05T13:15:00Z,26,33,0,527.49,29.63,28.63,1.63
2022-08-05T13:30:00Z,27.75,33.25,0,497.3625,29.63,28.645,1.645
2022-08-05T13:45:00Z,29.5,33.5,0,467.235,29.63,28.66,1.66
2022-08-05T14:00:00Z,31.25,33.75,0,437.1075,29.63,28.675,1.675
2022-08-05T14:15:00Z,33,34,0,406.98,29.63,28.69,1.69
2022-08-05T14:30:00Z,37,34.5,0.0125,364.67,29.52,28.6125,1.7675
2022-08-05T14:45:00Z,41,35,0.025,322.36,29.41,28.535,1.845
2022-08-05T15:00:00Z,45,35.5,0.037500000000000006,280.05,29.3,28.4575,1.9224999999999999
2022-08-05T15:15:00Z,49,36,0.05,237.74,29.19,28.38,2
2022-08-05T15:30:00Z,49.5,36.25,0.037500000000000006,216.35000000000002,29.017500000000002,28.255,1.845
2022-08-05T15:45:00Z,50,36.5,0.025,194.96,28.845,28.13,1.69
2022-08-05T16:00:00Z,50.5,36.75,0.012499999999999997,173.57,28.6725,28.005,1.535
2022-08-05T16:15:00Z,51,37,0,152.18,28.5,27.88,1.38
2022-08-05T16:30:00Z,50.5,39.25,0,134.5325,28.1725,27.737499999999997,1.2374999999999998
2022-08-05T16:45:00Z,50,41.5,0,116.885,27.845,27.595,1.095
2022-08-05T17:00:00Z,49.5,43.75,0,99.23750000000001,27.517500000000002,27.4525,0.9525
2022-08-05T17:15:00Z,49,46,0,81.59,27.19,27.31,0.81
2022-08-05T17:30:00Z,47.5,48.5,0,68.01,26.565,26.655,0.8275
2022-08-05T17:45:00Z,46,51,0,54.43,25.94,26,0.845
2022-08-05T18:00:00Z,44.5,53.5,0,40.849999999999994,25.315,25.345,0.8625
2022-08-05T18:15:00Z,43,56,0,27.27,24.69,24.69,0.88
2022-08-05T18:30:00Z,43.75,57.25,0,20.529999999999998,24.095,24.095,0.785
2022-08-05T18:45:00Z,44.5,58.5,0,13.789999999999997,23.5,23.5,0.69
2022-08-05T19:00:00Z,45.25,59.75,0,7.049999999999997,22.905,22.905,0.595
2022-08-05T19:15:00Z,46,61,0,0.31,22.31,22.31,0.5
2022-08-05T19:30:00Z,43,61.75,0,0.23249999999999998,21.889999999999997,21.889999999999997,0.5475
2022-08-05T19:45:00Z,40,62.5,0,0.155,21.47,21.47,0.595
2022-08-05T20:00:00Z,37,63.25,0,0.07749999999999999,21.049999999999997,21.049999999999997,0.6425
2022-08-05T20:15:00Z,34,64,0,0,20.63,20.63,0.69
2022-08-05T20:30:00Z,30.5,64.75,0,0,20.27,20.27,0.72
2022-08-05T20:45:00Z,27,65.5,0,0,19.91,19.91,0.75
2022-08-05T21:00:00Z,23.5,66.25,0,0,19.55,19.55,0.78
2022-08-05T21:15:00Z,20,67,0,0,19.19,19.19,0.81
2022-08-05T21:30:00Z,21,67,0,0,19.065,19.065,0.81
2022-08-05T21:45:00Z,22,67,0,0,18.94,18.94,0.81
2022-08-05T22:00:00Z,23,67,0,0,18.815,18.815,0.81
2022-08-05T22:15:00Z,24,67,0,0,18.69,18.69,0.81
2022-08-05T22:30:00Z,43,67.5,0,0,18.517500000000002,18.517500000000002,0.89
2022-08-05T22:45:00Z,62,68,0,0,18.345,18.345,0.97
2022-08-05T23:00:00Z,81,68.5,0,0,18.1725,18.1725,1.0499999999999998
2022-08-05T23:15:00Z,100,69,0,0,18,18,1.13
2022-08-05T23:30:00Z,100,70,0,0,17.8275,17.8275,1.0499999999999998
2022-08-05T23:45:00Z,100,71,0,0,17.655,17.655,0.97
2022-08-06T00:00:00Z,100,72,0,0,17.482499999999998,17.482499999999998,0.89
2022-08-06T00:15:00Z,100,73,0,0,17.31,17.31,0.81
2022-08-06T00:30:00Z,100,72.25,0,0,17.31,17.31,0.765
2022-08-06T00:45:00Z,100,71.5,0,0,17.31,17.31,0.72
2022-08-06T01:00:00Z,100,70.75,0,0,17.31,17.31,0.675
2022-08-06T01:15:00Z,100,70,0,0,17.31,17.31,0.63
2022-08-06T01:30:00Z,80.25,70.25,0,0,17.232499999999998,17.232499999999998,0.63
2022-08-06T01:45:00Z,60.5,70.5,0,0,17.155,17.155,0.63
2022-08-06T02:00:00Z,40.75,70.75,0,0,17.0775,17.0775,0.63
2022-08-06T02:15:00Z,21,71,0,0,17,17,0.63
2022-08-06T02:30:00Z,19,71,0,0.2475,16.97,16.97,0.63
2022-08-06T02:45:00Z,17,71,0,0.495,16.939999999999998,16.939999999999998,0.63
2022-08-06T03:00:00Z,15,71,0,0.7424999999999999,16.91,16.91,0.63
2022-08-06T03:15:00Z,13,71,0,0.99,16.88,16.88,0.63
2022-08-06T03:30:00Z,31.75,71,0,2.1725,17.005,17.005,0.5675
2022-08-06T03:45:00Z,50.5,71,0,3.3549999999999995,17.13,17.13,0.505
2022-08-06T04:00:00Z,69.25,71,0,4.5375,17.255,17.255,0.4425
2022-08-06T04:15:00Z,88,71,0,5.72,17.38,17.38,0.38
2022-08-06T04:30:00Z,69,70.5,0,30.91,17.862499999999997,17.862499999999997,0.4575
2022-08-06T04:45:00Z,50,70,0,56.1,18.345,18.345,0.5349999999999999
2022-08-06T05:00:00Z,31,69.5,0,81.29,18.8275,18.8275,0.6124999999999999
2022-08-06T05:15:00Z,12,69,0,106.48,19.31,19.31,0.69
2022-08-06T05:30:00Z,10,67.5,0,144.2575,19.8275,19.8275,0.97
2022-08-06T05:45:00Z,8,66,0,182.03499999999997,20.345,20.345,1.25
2022-08-06T06:00:00Z,6,64.5,0,219.81249999999997,20.862499999999997,20.862499999999997,1.53
2022-08-06T06:15:00Z,4,63,0,257.59,21.38,21.38,1.81
2022-08-06T06:30:00Z,4.75,63.75,0,294.025,21.535,21.535,2.3275
2022-08-06T06:45:00Z,5.5,64.5,0,330.46,21.689999999999998,21.689999999999998,2.8449999999999998
2022-08-06T07:00:00Z,6.25,65.25,0,366.895,21.845,21.845,3.3625
2022-08-06T07:15:00Z,7,66,0,403.33,22,22,3.88
2022-08-06T07:30:00Z,8.5,65.75,0,426.51,22.125,22.125,3.8625
2022-08-06T07:45:00Z,10,65.5,0,449.69,22.25,22.25,3.8449999999999998
2022-08-06T08:00:00Z,11.5,65.25,0,472.87,22.375,22.375,3.8275
2022-08-06T08:15:00Z,13,65,0,496.05,22.5,22.5,3.81
2022-08-06T08:30:00Z,17.75,64.25,0.030000000000000002,485.18,22.75,22.75,3.765
2022-08-06T08:45:00Z,22.5,63.5,0.060000000000000005,474.31,23,23,3.7199999999999998
2022-08-06T09:00:00Z,27.25,62.75,0.09,463.44,23.25,23.25,3.675
2022-08-06T09:15:00Z,32,62,0.12,452.57,23.5,23.5,3.63
2022-08-06T09:30:00Z,37.5,61.5,0.09,420.1975,23.6725,23.6725,3.55
2022-08-06T09:45:00Z,43,61,0.05999999999999999,387.825,23.845,23.845,3.4699999999999998
2022-08-06T10:00:00Z,48.5,60.5,0.03,355.4525,24.017500000000002,24.017500000000002,3.39
2022-08-06T10:15:00Z,54,60,0,323.08,24.19,24.19,3.31
2022-08-06T10:30:00Z,58.25,59.5,0,289.34499999999997,24.2375,24.2375,3.3575
2022-08-06T10:45:00Z,62.5,59,0,255.60999999999999,24.285,24.285,3.4050000000000002
2022-08-06T11:00:00Z,66.75,58.5,0,221.875,24.3325,24.3325,3.4525
2022-08-06T11:15:00Z,71,58,0,188.14,24.38,24.38,3.5
2022-08-06T11:30:00Z,77.5,59,0,148.7875,24.035,24.035,3.4074999999999998
2022-08-06T11:45:00Z,84,60,0,109.43499999999999,23.689999999999998,23.689999999999998,3.315
2022-08-06T12:00:00Z,90.5,61,0,70.0825,23.345,23.345,3.2225
2022-08-06T12:15:00Z,97,62,0,30.73,23,23,3.13
2022-08-06T12:30:00Z,95.75,61.5,0,33.035000000000004,23.0475,23.0475,3.0975
2022-08-06T12:45:00Z,94.5,61,0,35.34,23.095,23.095,3.065
2022-08-06T13:00:00Z,93.25,60.5,0,37.645,23.142500000000002,23.142500000000002,3.0324999999999998
2022-08-06T13:15:00Z,92,60,0,39.95,23.19,23.19,3
2022-08-06T13:30:00Z,89.25,61.25,0.0325,45.825,22.925,22.925,2.9225
2022-08-06T13:45:00Z,86.5,62.5,0.065,51.7,22.66,22.66,2.8449999999999998
2022-08-06T14:00:00Z,83.75,63.75,0.0975,57.575,22.395,22.395,2.7675
2022-08-06T14:15:00Z,81,65,0.13,63.45,22.13,22.13,2.69
2022-08-06T14:30:00Z,80.5,66,0.0975,62.69,21.895,21.895,2.7375
2022-08-06T14:45:00Z,80,67,0.065,61.93,21.66,21.66,2.785
2022-08-06T15:00:00Z,79.5,68,0.0325,61.17,21.425,21.425,2.8325
2022-08-06T15:15:00Z,79,69,0,60.41,21.19,21.19,2.88
2022-08-06T15:30:00Z,80,70.25,0,53.3775,20.8625,20.8625,2.7375
2022-08-06T15:45:00Z,81,71.5,0,46.345,20.535,20.535,2.5949999999999998
2022-08-06T16:00:00Z,82,72.75,0,39.3125,20.2075,20.2075,2.4525
2022-08-06T16:15:00Z,83,74,0,32.28,19.88,19.88,2.31
2022-08-06T16:30:00Z,84.5,75.25,0,26.575000000000003,19.5675,19.5675,2.2025
2022-08-06T16:45:00Z,86,76.5,0,20.87,19.255,19.255,2.0949999999999998
2022-08-06T17:00:00Z,87.5,77.75,0,15.165,18.9425,18.9425,1.9874999999999998
2022-08-06T17:15:00Z,89,79,0,9.46,18.63,18.63,1.88
2022-08-06T17:30:00Z,91.75,80.25,0,7.197500000000001,18.3475,18.3475,1.7374999999999998
2022-08-06T17:45:00Z,94.5,81.5,0,4.9350000000000005,18.064999999999998,18.064999999999998,1.595
2022-08-06T18:00:00Z,97.25,82.75,0,2.6725000000000003,17.7825,17.7825,1.4525000000000001
2022-08-06T18:15:00Z,100,84,0,0.41,17.5,17.5,1.31
2022-08-06T18:30:00Z,99,84.75,0,0.3075,17.375,17.375,1.2025000000000001
2022-08-06T18:45:00Z,98,85.5,0,0.205,17.25,17.25,1.095
2022-08-06T19:00:00Z,97,86.25,0,0.10249999999999998,17.125,17.125,0.9875
2022-08-06T19:15:00Z,96,87,0,0,17,17,0.88
2022-08-06T19:30:00Z,96.75,87.25,0,0,16.9225,16.9225,0.8625
2022-08-06T19:45:00Z,97.5,87.5,0,0,16.845,16.845,0.845
2022-08-06T20:00:00Z,98.25,87.75,0,0,16.767500000000002,16.767500000000002,0.8275
2022-08-06T20:15:00Z,99,88,0,0,16.69,16.69,0.81
2022-08-06T20:30:00Z,99,88.25,0,0,16.6125,16.6125,0.765
2022-08-06T20:45:00Z,99,88.5,0,0,16.535,16.535,0.72
2022-08-06T21:00:00Z,99,88.75,0,0,16.4575,16.4575,0.675
2022-08-06T21:15:00Z,99,89,0,0,16.38,16.38,0.63
2022-08-06T21:30:00Z,99.25,89,0,0,16.41,16.41,0.645
2022-08-06T21:45:00Z,99.5,89,0,0,16.44,16.44,0.6599999999999999
2022-08-06T22:00:00Z,99.75,89,0,0,16.47,16.47,0.6749999999999999
2022-08-06T22:15:00Z,100,89,0,0,16.5,16.5,0.69
2022-08-06T22:30:00Z,100,88.25,0,0,16.4525,16.4525,0.69
2022-08-06T22:45:00Z,100,87.5,0,0,16.405,16.405,0.69
2022-08-06T23:00:00Z,100,86.75,0,0,16.357499999999998,16.357499999999998,0.69
2022-08-06T23:15:00Z,100,86,0,0,16.31,16.31,0.69
2022-08-06T23:30:00Z,100,86.25,0,0,16.154999999999998,16.154999999999998,0.6749999999999999
2022-08-06T23:45:00Z,100,86.5,0,0,16,16,0.6599999999999999
2022-08-07T00:00:00Z,100,86.75,0,0,15.844999999999999,15.844999999999999,0.645
2022-08-07T00:15:00Z,100,87,0,0,15.69,15.69,0.63
2022-08-07T00:30:00Z,99.75,86.5,0,0,15.6425,15.6425,0.5675
2022-08-07T00:45:00Z,99.5,86,0,0,15.594999999999999,15.594999999999999,0.505
2022-08-07T01:00:00Z,99.25,85.5,0,0,15.5475,15.5475,0.4425
2022-08-07T01:15:00Z,99,85,0,0,15.5,15.5,0.38
2022-08-07T01:30:00Z,97.25,85.25,0,0,15.345,15.345,0.4575
2022-08-07T01:45:00Z,95.5,85.5,0,0,15.190000000000001,15.190000000000001,0.5349999999999999
2022-08-07T02:00:00Z,93.75,85.75,0,0,15.035,15.035,0.6124999999999999
2022-08-07T02:15:00Z,92,86,0,0,14.88,14.88,0.69
2022-08-07T02:30:00Z,90.75,84.75,0,0.0725,14.6925,14.6925,0.815
2022-08-07T02:45:00Z,89.5,83.5,0,0.145,14.505,14.505,0.94
2022-08-07T03:00:00Z,88.25,82.25,0,0.2175,14.3175,14.3175,1.065
2022-08-07T03:15:00Z,87,81,0,0.29,14.13,14.13,1.19
2022-08-07T03:30:00Z,83.25,80.75,0,1.6125,13.895,13.895,1.19
2022-08-07T03:45:00Z,79.5,80.5,0,2.935,13.66,13.66,1.19
2022-08-07T04:00:00Z,75.75,80.25,0,4.257499999999999,13.425,13.425,1.19
2022-08-07T04:15:00Z,72,80,0,5.58,13.19,13.19,1.19
2022-08-07T04:30:00Z,70,79.25,0,12.872500000000002,13.469999999999999,13.469999999999999,1.22
2022-08-07T04:45:00Z,68,78.5,0,20.165000000000003,13.75,13.75,1.25
2022-08-07T05:00:00Z,66,77.75,0,27.457500000000003,14.030000000000001,14.030000000000001,1.28
2022-08-07T05:15:00Z,64,77,0,34.75,14.31,14.31,1.31
2022-08-07T05:30:00Z,69.75,76,0,33.1875,14.530000000000001,14.530000000000001,1.4525000000000001
2022-08-07T05:45:00Z,75.5,75,0,31.625,14.75,14.75,1.595
2022-08-07T06:00:00Z,81.25,74,0,30.0625,14.969999999999999,14.969999999999999,1.7374999999999998
2022-08-07T06:15:00Z,87,73,0,28.5,15.19,15.19,1.88
2022-08-07T06:30:00Z,87,71.75,0,32.41,15.424999999999999,15.424999999999999,2.005
2022-08-07T06:45:00Z,87,70.5,0,36.32,15.66,15.66,2.13
2022-08-07T07:00:00Z,87,69.25,0,40.230000000000004,15.895,15.895,2.255
2022-08-07T07:15:00Z,87,68,0,44.14,16.13,16.13,2.38
2022-08-07T07:30:00Z,82.75,66.5,0,65.7125,16.4425,16.4425,2.505
2022-08-07T07:45:00Z,78.5,65,0,87.285,16.755,16.755,2.63
2022-08-07T08:00:00Z,74.25,63.5,0,108.8575,17.0675,17.0675,2.755
2022-08-07T08:15:00Z,70,62,0,130.43,17.38,17.38,2.88
2022-08-07T08:30:00Z,73.75,60.75,0,120.11500000000001,17.63,17.63,2.9575
2022-08-07T08:45:00Z,77.5,59.5,0,109.80000000000001,17.88,17.88,3.035
2022-08-07T09:00:00Z,81.25,58.25,0,99.485,18.13,18.13,3.1125
2022-08-07T09:15:00Z,85,57,0,89.17,18.38,18.38,3.19
2022-08-07T09:30:00Z,85.25,56,0,90.7425,18.63,18.63,3.2375
2022-08-07T09:45:00Z,85.5,55,0,92.315,18.88,18.88,3.285
2022-08-07T10:00:00Z,85.75,54,0,93.88749999999999,19.13,19.13,3.3325
2022-08-07T10:15:00Z,86,53,0,95.46,19.38,19.38,3.38
2022-08-07T10:30:00Z,86,52.25,0,97.1325,19.66,19.66,3.41
2022-08-07T10:45:00Z,86,51.5,0,98.805,19.939999999999998,19.939999999999998,3.44
2022-08-07T11:00:00Z,86,50.75,0,100.4775,20.22,20.22,3.47
2022-08-07T11:15:00Z,86,50,0,102.15,20.5,20.5,3.5
2022-08-07T11:30:00Z,87.5,50.25,0,88.985,20.6575,20.6575,3.2975
2022-08-07T11:45:00Z,89,50.5,0,75.82000000000001,20.814999999999998,20.814999999999998,3.0949999999999998
2022-08-07T12:00:00Z,90.5,50.75,0,62.655,20.9725,20.9725,2.8925
2022-08-07T12:15:00Z,92,51,0,49.49,21.13,21.13,2.69
2022-08-07T12:30:00Z,93.5,51,0,40.900000000000006,21.1925,21.1925,2.72
2022-08-07T12:45:00Z,95,51,0,32.31,21.255,21.255,2.75
2022-08-07T13:00:00Z,96.5,51,0,23.720000000000006,21.3175,21.3175,2.7800000000000002
2022-08-07T13:15:00Z,98,51,0,15.13,21.38,21.38,2.81
2022-08-07T13:30:00Z,96.5,51.5,0,21.0175,21.255,21.255,2.8575
2022-08-07T13:45:00Z,95,52,0,26.905,21.13,21.13,2.9050000000000002
2022-08-07T14:00:00Z,93.5,52.5,0,32.7925,21.005,21.005,2.9525
2022-08-07T14:15:00Z,92,53,0,38.68,20.88,20.88,3
2022-08-07T14:30:00Z,81.75,54,0,75.2175,20.785,20.785,3.0475
2022-08-07T14:45:00Z,71.5,55,0,111.755,20.689999999999998,20.689999999999998,3.0949999999999998
2022-08-07T15:00:00Z,61.25,56,0,148.29250000000002,20.595,20.595,3.1425
2022-08-07T15:15:00Z,51,57,0,184.83,20.5,20.5,3.19
2022-08-07T15:30:00Z,57.5,57.25,0,153.98000000000002,20.2825,20.2825,3.1125
2022-08-07T15:45:00Z,64,57.5,0,123.13000000000001,20.064999999999998,20.064999999999998,3.035
2022-08-07T16:00:00Z,70.5,57.75,0,92.28,19.8475,19.8475,2.9575
2022-08-07T16:15:00Z,77,58,0,61.43,19.63,19.63,2.88
2022-08-07T16:30:00Z,78.5,58.5,0,51.34,19.27,19.27,2.8625
2022-08-07T16:45:00Z,80,59,0,41.25,18.91,18.91,2.8449999999999998
2022-08-07T17:00:00Z,81.5,59.5,0,31.16,18.55,18.55,2.8275
2022-08-07T17:15:00Z,83,60,0,21.07,18.19,18.19,2.81
2022-08-07T17:30:00Z,82.25,61.5,0,17.447499999999998,17.8,17.8,2.64
2022-08-07T17:45:00Z,81.5,63,0,13.825,17.41,17.41,2.4699999999999998
2022-08-07T18:00:00Z,80.75,64.5,0,10.202499999999999,17.02,17.02,2.3
2022-08-07T18:15:00Z,80,66,0,6.58,16.63,16.63,2.13
2022-08-07T18:30:00Z,81,67.25,0,4.935,16.255,16.255,2.05
2022-08-07T18:45:00Z,82,68.5,0,3.2899999999999996,15.879999999999999,15.879999999999999,1.97
2022-08-07T19:00:00Z,83,69.75,0,1.6449999999999996,15.505,15.505,1.8900000000000001
2022-08-07T19:15:00Z,84,71,0,0,15.13,15.13,1.81
2022-08-07T19:30:00Z,86.25,71.25,0.030000000000000002,0,14.9425,14.9425,1.81
2022-08-07T19:45:00Z,88.5,71.5,0.060000000000000005,0,14.755,14.755,1.81
2022-08-07T20:00:00Z,90.75,71.75,0.09,0,14.5675,14.5675,1.81
2022-08-07T20:15:00Z,93,72,0.12,0,14.38,14.38,1.81
2022-08-07T20:30:00Z,91.5,72.75,0.1475,0,14.285,14.285,1.7650000000000001
2022-08-07T20:45:00Z,90,73.5,0.175,0,14.190000000000001,14.190000000000001,1.72
2022-08-07T21:00:00Z,88.5,74.25,0.2025,0,14.095,14.095,1.6749999999999998
2022-08-07T21:15:00Z,87,75,0.23,0,14,14,1.63
2022-08-07T21:30:00Z,88.25,74.75,0.19,0,13.9075,13.9075,1.5675
2022-08-07T21:45:00Z,89.5,74.5,0.15000000000000002,0,13.815000000000001,13.815000000000001,1.505
2022-08-07T22:00:00Z,90.75,74.25,0.11,0,13.7225,13.7225,1.4425
2022-08-07T22:15:00Z,92,74,0.07,0,13.63,13.63,1.38
2022-08-07T22:30:00Z,92.25,73.75,0.052500000000000005,0,13.52,13.52,1.285
2022-08-07T22:45:00Z,92.5,73.5,0.035,0,13.41,13.41,1.19
2022-08-07T23:00:00Z,92.75,73.25,0.0175,0,13.3,13.3,1.095
2022-08-07T23:15:00Z,93,73,0,0,13.19,13.19,1
2022-08-07T23:30:00Z,94.75,73.5,0,0,13.1125,13.1125,0.97
2022-08-07T23:45:00Z,96.5,74,0,0,13.035,13.035,0.94
2022-08-08T00:00:00Z,98.25,74.5,0,0,12.957500000000001,12.957500000000001,0.91
2022-08-08T00:15:00Z,100,75,0,0,12.88,12.88,0.88
2022-08-08T00:30:00Z,100,75.75,0,0,12.785,12.785,0.88
2022-08-08T00:45:00Z,100,76.5,0,0,12.690000000000001,12.690000000000001,0.88
2022-08-08T01:00:00Z,100,77.25,0,0,12.595,12.595,0.88
2022-08-08T01:15:00Z,100,78,0,0,12.5,12.5,0.88
2022-08-08T01:30:00Z,100,78.75,0,0,12.4225,12.4225,0.8325
2022-08-08T01:45:00Z,100,79.5,0,0,12.344999999999999,12.344999999999999,0.7849999999999999
2022-08-08T02:00:00Z,100,80.25,0,0,12.2675,12.2675,0.7374999999999999
2022-08-08T02:15:00Z,100,81,0,0,12.19,12.19,0.69
2022-08-08T02:30:00Z,100,81.25,0.27,0,12.094999999999999,12.094999999999999,0.69
2022-08-08T02:45:00Z,100,81.5,0.54,0,12,12,0.69
2022-08-08T03:00:00Z,100,81.75,0.81,0,11.905000000000001,11.905000000000001,0.69
2022-08-08T03:15:00Z,100,82,1.08,0,11.81,11.81,0.69
2022-08-08T03:30:00Z,100,81.5,0.81,0,11.655000000000001,11.655000000000001,0.7374999999999999
2022-08-08T03:45:00Z,100,81,0.54,0,11.5,11.5,0.7849999999999999
2022-08-08T04:00:00Z,100,80.5,0.27,0,11.344999999999999,11.344999999999999,0.8325
2022-08-08T04:15:00Z,100,80,0,0,11.19,11.19,0.88
2022-08-08T04:30:00Z,100,79.25,0,0,11.6425,11.6425,0.8325
2022-08-08T04:45:00Z,100,78.5,0,0,12.094999999999999,12.094999999999999,0.7849999999999999
2022-08-08T05:00:00Z,100,77.75,0,0,12.5475,12.5475,0.7374999999999999
2022-08-08T05:15:00Z,100,77,0,0,13,13,0.69
2022-08-08T05:30:00Z,100,73.75,0,4.105,13.625,13.625,0.6749999999999999
2022-08-08T05:45:00Z,100,70.5,0,8.21,14.25,14.25,0.6599999999999999
2022-08-08T06:00:00Z,100,67.25,0,12.315000000000001,14.875,14.875,0.645
2022-08-08T06:15:00Z,100,64,0,16.42,15.5,15.5,0.63
2022-08-08T06:30:00Z,98,62.25,0,18.520000000000003,15.875,15.875,0.63
2022-08-08T06:45:00Z,96,60.5,0,20.62,16.25,16.25,0.63
2022-08-08T07:00:00Z,94,58.75,0,22.72,16.625,16.625,0.63
2022-08-08T07:15:00Z,92,57,0,24.82,17,17,0.63
2022-08-08T07:30:00Z,94,56,0,18.655,17.375,17.375,0.63
2022-08-08T07:45:00Z,96,55,0,12.49,17.75,17.75,0.63
2022-08-08T08:00:00Z,98,54,0,6.324999999999999,18.125,18.125,0.63
2022-08-08T08:15:00Z,100,53,0,0.16,18.5,18.5,0.63
2022-08-08T08:30:00Z,100,53.25,0,0.12,18.72,18.72,0.7225
2022-08-08T08:45:00Z,100,53.5,0,0.08,18.939999999999998,18.939999999999998,0.815
2022-08-08T09:00:00Z,100,53.75,0,0.039999999999999994,19.16,19.16,0.9075
2022-08-08T09:15:00Z,100,54,0,0,19.38,19.38,1
2022-08-08T09:30:00Z,100,53.5,0,0,19.63,19.63,1.0325
2022-08-08T09:45:00Z,100,53,0,0,19.88,19.88,1.065
2022-08-08T10:00:00Z,100,52.5,0,0,20.13,20.13,1.0975
2022-08-08T10:15:00Z,100,52,0,0,20.38,20.38,1.13
2022-08-08T10:30:00Z,100,51.75,0,1.18,20.5675,20.5675,1.1925
2022-08-08T10:45:00Z,100,51.5,0,2.36,20.755,20.755,1.255
2022-08-08T11:00:00Z,100,51.25,0,3.54,20.9425,20.9425,1.3175
2022-08-08T11:15:00Z,100,51,0,4.72,21.13,21.13,1.38
2022-08-08T11:30:00Z,98,51.25,0,8.407499999999999,21.1925,21.1925,1.41
2022-08-08T11:45:00Z,96,51.5,0,12.094999999999999,21.255,21.255,1.44
2022-08-08T12:00:00Z,94,51.75,0,15.782499999999999,21.3175,21.3175,1.47
2022-08-08T12:15:00Z,92,52,0,19.47,21.38,21.38,1.5
2022-08-08T12:30:00Z,94,53.75,0,14.6025,21.1925,21.1925,1.47
2022-08-08T12:45:00Z,96,55.5,0,9.735,21.005,21.005,1.44
2022-08-08T13:00:00Z,98,57.25,0,4.8675,20.8175,20.8175,1.41
2022-08-08T13:15:00Z,100,59,0,0,20.63,20.63,1.38
2022-08-08T13:30:00Z,100,59,0,0,20.7225,20.7225,1.2075
2022-08-08T13:45:00Z,100,59,0,0,20.814999999999998,20.814999999999998,1.035
2022-08-08T14:00:00Z,100,59,0,0,20.9075,20.9075,0.8624999999999999
2022-08-08T14:15:00Z,100,59,0,0,21,21,0.69
2022-08-08T14:30:00Z,100,60.25,0.01,0,20.7825,20.7825,0.815
2022-08-08T14:45:00Z,100,61.5,0.02,0,20.564999999999998,20.564999999999998,0.94
2022-08-08T15:00:00Z,100,62.75,0.030000000000000002,0,20.3475,20.3475,1.065
2022-08-08T15:15:00Z,100,64,0.04,0,20.13,20.13,1.19
2022-08-08T15:30:00Z,100,64.75,0.055,0,19.8475,19.8475,1.095
2022-08-08T15:45:00Z,100,65.5,0.07,0,19.564999999999998,19.564999999999998,1
2022-08-08T16:00:00Z,100,66.25,0.08499999999999999,0,19.2825,19.2825,0.905
2022-08-08T16:15:00Z,100,67,0.1,0,19,19,0.81
2022-08-08T16:30:00Z,100,68.25,0.10500000000000001,0,18.7025,18.7025,0.765
2022-08-08T16:45:00Z,100,69.5,0.11,0,18.405,18.405,0.72
2022-08-08T17:00:00Z,100,70.75,0.11499999999999999,0,18.107499999999998,18.107499999999998,0.675
2022-08-08T17:15:00Z,100,72,0.12,0,17.81,17.81,0.63
2022-08-08T17:30:00Z,100,73.5,0.1575,0,17.515,17.515,0.5675
2022-08-08T17:45:00Z,100,75,0.195,0,17.22,17.22,0.505
2022-08-08T18:00:00Z,100,76.5,0.2325,0,16.924999999999997,16.924999999999997,0.4425
2022-08-08T18:15:00Z,100,78,0.27,0,16.63,16.63,0.38
2022-08-08T18:30:00Z,100,78.75,0.22250000000000003,0,16.395,16.395,0.4425
2022-08-08T18:45:00Z,100,79.5,0.17500000000000002,0,16.16,16.16,0.505
2022-08-08T19:00:00Z,100,80.25,0.1275,0,15.924999999999999,15.924999999999999,0.5675
2022-08-08T19:15:00Z,100,81,0.08,0,15.69,15.69,0.63
2022-08-08T19:30:00Z,100,81.75,0.06,0,15.5175,15.5175,0.7225
2022-08-08T19:45:00Z,100,82.5,0.04,0,15.344999999999999,15.344999999999999,0.815
2022-08-08T20:00:00Z,100,83.25,0.019999999999999997,0,15.1725,15.1725,0.9075
2022-08-08T20:15:00Z,100,84,0,0,15,15,1
2022-08-08T20:30:00Z,100,84.75,0,0,14.9075,14.9075,0.9525
2022-08-08T20:45:00Z,100,85.5,0,0,14.815000000000001,14.815000000000001,0.905
2022-08-08T21:00:00Z,100,86.25,0,0,14.7225,14.7225,0.8575
2022-08-08T21:15:00Z,100,87,0,0,14.63,14.63,0.81
2022-08-08T21:30:00Z,100,87.25,0,0,14.505,14.505,0.81
2022-08-08T21:45:00Z,100,87.5,0,0,14.38,14.38,0.81
2022-08-08T22:00:00Z,100,87.75,0,0,14.255,14.255,0.81
2022-08-08T22:15:00Z,100,88,0,0,14.13,14.13,0.81
